Campaign_ID,Campaign_Name,Platform,Objective,Ad_Type,Audience_Age,Audience_Gender,Device,Country,Date,Week,Month,Quarter,Year,Impressions,Reach,Clicks,Spend,Conversions,Revenue,CTR,CPC,CPM,Conversion_Rate,CPA,ROAS,ROI
CID1774,Retargeting Strategy,Facebook,Traffic,Image,18-24,Male,Mobile,USA,2024-08-31,35,8,3,2024,10019,7262,707,190.0,45,1633.11,7.06,0.27,18.96,6.36,4.22,8.6,759.53
CID1775,Website Traffic Growth,Instagram,Traffic,Carousel,35-44,Mixed,Mobile,USA,2024-05-15,20,5,2,2024,7293,3734,339,434.55,51,7167.35,4.65,1.28,59.58,15.04,8.52,16.49,1549.37
CID1776,Brand Awareness Boost,Instagram,Awareness,Story,18-24,Mixed,Desktop,USA,2024-07-11,28,7,3,2024,48715,27152,2184,28.42,541,58661.72,4.48,0.01,0.58,24.77,0.05,2064.1,206309.99
CID1777,Summer Promo Blast,Instagram,Traffic,Video,25-34,Male,Desktop,USA,2024-06-12,24,6,2,2024,30382,16087,2018,352.54,492,39255.73,6.64,0.17,11.6,24.38,0.72,111.35,11035.11
CID1778,Conversion Accelerator,Facebook,Awareness,Carousel,18-24,Mixed,Desktop,USA,2024-07-10,28,7,3,2024,4719,2939,56,328.44,1,74.69,1.19,5.87,69.6,1.79,328.44,0.23,-77.26
CID1779,Lead Generation Max,Instagram,Leads,Video,35-44,Female,Mobile,USA,2024-06-27,26,6,2,2024,17470,8331,117,380.64,22,1683.4,0.67,3.25,21.79,18.8,17.3,4.42,342.26
CID1780,New Product Launch,Facebook,Leads,Video,35-44,Mixed,Desktop,USA,2024-02-07,6,2,1,2024,21140,17266,550,285.99,122,12538.82,2.6,0.52,13.53,22.18,2.34,43.84,4284.36
CID1781,New Product Launch,Instagram,Sales,Video,25-34,Mixed,Desktop,USA,2024-12-24,52,12,4,2024,37384,29329,382,304.05,41,5599.98,1.02,0.8,8.13,10.73,7.42,18.42,1741.8
CID1782,Brand Awareness Boost,Facebook,Sales,Image,18-24,Mixed,Mobile,USA,2024-08-11,32,8,3,2024,49762,39633,2397,84.36,195,17629.02,4.82,0.04,1.7,8.14,0.43,208.97,20797.37
CID1783,Website Traffic Growth,Instagram,Leads,Story,35-44,Mixed,Mobile,USA,2024-05-11,19,5,2,2024,12522,7042,749,249.42,179,15228.59,5.98,0.33,19.92,23.9,1.39,61.06,6005.6
CID1784,Website Traffic Growth,Instagram,Leads,Video,35-44,Female,Mobile,USA,2024-08-17,33,8,3,2024,32802,23911,1253,244.33,176,23939.68,3.82,0.19,7.45,14.05,1.39,97.98,9698.09
CID1785,Summer Promo Blast,Facebook,Leads,Carousel,35-44,Female,Desktop,USA,2024-02-17,7,2,1,2024,8306,4586,429,152.56,70,7641.31,5.16,0.36,18.37,16.32,2.18,50.09,4908.72
CID1786,Lead Generation Max,Facebook,Traffic,Video,18-24,Mixed,Mobile,USA,2024-09-16,38,9,3,2024,48161,21359,3773,466.6,433,14638.49,7.83,0.12,9.69,11.48,1.08,31.37,3037.27
CID1787,Lead Generation Max,Instagram,Sales,Carousel,25-34,Mixed,Mobile,USA,2024-01-05,1,1,1,2024,40169,24794,2991,312.64,213,23262.88,7.45,0.1,7.78,7.12,1.47,74.41,7340.79
CID1788,Lead Generation Max,Instagram,Sales,Video,35-44,Female,Mobile,USA,2024-10-27,43,10,4,2024,48319,27774,435,104.82,86,6595.85,0.9,0.24,2.17,19.77,1.22,62.93,6192.55
CID1789,Conversion Accelerator,Instagram,Leads,Carousel,35-44,Mixed,Desktop,USA,2024-03-20,12,3,1,2024,44804,33775,3582,162.6,350,25401.93,7.99,0.05,3.63,9.77,0.46,156.22,15522.34
CID1790,New Product Launch,Facebook,Traffic,Carousel,25-34,Mixed,Desktop,USA,2024-11-08,45,11,4,2024,5302,2265,387,233.09,9,926.81,7.3,0.6,43.96,2.33,25.9,3.98,297.62
CID1791,Brand Awareness Boost,Facebook,Leads,Story,35-44,Mixed,Desktop,USA,2024-07-31,31,7,3,2024,30654,20438,1569,217.86,139,9849.87,5.12,0.14,7.11,8.86,1.57,45.21,4421.19
CID1792,Retargeting Strategy,Instagram,Sales,Story,35-44,Female,Desktop,USA,2024-02-15,7,2,1,2024,11717,6635,491,68.6,83,10143.29,4.19,0.14,5.85,16.9,0.83,147.86,14686.14
CID1793,Summer Promo Blast,Instagram,Leads,Story,25-34,Mixed,Mobile,USA,2024-09-08,36,9,3,2024,10585,4718,682,407.12,163,17303.14,6.44,0.6,38.46,23.9,2.5,42.5,4150.13
CID1794,Summer Promo Blast,Instagram,Sales,Carousel,18-24,Mixed,Mobile,USA,2024-04-05,14,4,2,2024,35912,23278,254,247.49,14,1025.45,0.71,0.97,6.89,5.51,17.68,4.14,314.34
CID1795,Conversion Accelerator,Instagram,Awareness,Video,25-34,Mixed,Mobile,USA,2024-01-06,1,1,1,2024,28398,18871,554,400.86,36,1825.93,1.95,0.72,14.12,6.5,11.13,4.56,355.5
CID1796,New Product Launch,Facebook,Awareness,Video,35-44,Female,Mobile,USA,2024-08-30,35,8,3,2024,27110,18541,1528,462.18,161,16741.12,5.64,0.3,17.05,10.54,2.87,36.22,3522.21
CID1797,Holiday Mega Sale,Instagram,Traffic,Video,18-24,Female,Mobile,USA,2024-08-23,34,8,3,2024,33610,25723,2352,174.46,63,4830.91,7.0,0.07,5.19,2.68,2.77,27.69,2669.06
CID1798,Conversion Accelerator,Instagram,Traffic,Video,18-24,Male,Mobile,USA,2024-07-17,29,7,3,2024,49470,24771,1373,444.05,91,10415.09,2.78,0.32,8.98,6.63,4.88,23.45,2245.48
CID1799,Summer Promo Blast,Facebook,Sales,Carousel,35-44,Female,Mobile,USA,2024-04-28,17,4,2,2024,13971,11997,186,65.59,18,2096.61,1.33,0.35,4.69,9.68,3.64,31.97,3096.54
CID1800,Conversion Accelerator,Facebook,Traffic,Video,25-34,Mixed,Mobile,USA,2024-04-29,18,4,2,2024,34455,21519,582,114.06,63,4423.46,1.69,0.2,3.31,10.82,1.81,38.78,3778.19
CID1801,Lead Generation Max,Instagram,Sales,Video,18-24,Male,Desktop,USA,2024-04-20,16,4,2,2024,11506,9076,853,57.71,120,4740.58,7.41,0.07,5.02,14.07,0.48,82.14,8114.49
CID1802,Lead Generation Max,Instagram,Awareness,Image,25-34,Male,Desktop,USA,2024-02-03,5,2,1,2024,13839,9406,1096,28.01,105,4245.45,7.92,0.03,2.02,9.58,0.27,151.57,15056.91
CID1803,Website Traffic Growth,Instagram,Traffic,Carousel,35-44,Female,Desktop,USA,2024-05-21,21,5,2,2024,15690,10728,1178,438.73,136,2777.44,7.51,0.37,27.96,11.54,3.23,6.33,533.06
CID1804,Retargeting Strategy,Instagram,Awareness,Story,35-44,Male,Desktop,USA,2024-08-26,35,8,3,2024,22923,16618,1795,284.49,166,22740.12,7.83,0.16,12.41,9.25,1.71,79.93,7893.29
CID1805,Lead Generation Max,Instagram,Sales,Video,35-44,Female,Mobile,USA,2024-06-24,26,6,2,2024,9484,6139,424,216.61,17,1005.02,4.47,0.51,22.84,4.01,12.74,4.64,363.98
CID1806,Holiday Mega Sale,Facebook,Traffic,Story,25-34,Female,Mobile,USA,2024-09-05,36,9,3,2024,9908,7685,150,276.6,8,771.41,1.51,1.84,27.92,5.33,34.58,2.79,178.89
CID1807,Holiday Mega Sale,Facebook,Awareness,Story,25-34,Female,Mobile,USA,2024-06-30,26,6,2,2024,8966,6017,325,155.7,68,7109.25,3.62,0.48,17.37,20.92,2.29,45.66,4465.99
CID1808,Website Traffic Growth,Instagram,Traffic,Carousel,25-34,Mixed,Desktop,USA,2024-10-20,42,10,4,2024,6808,3813,301,289.91,31,4244.68,4.42,0.96,42.58,10.3,9.35,14.64,1364.14
CID1809,Lead Generation Max,Facebook,Traffic,Story,18-24,Mixed,Mobile,USA,2024-10-16,42,10,4,2024,4375,2569,305,266.95,46,1479.05,6.97,0.88,61.02,15.08,5.8,5.54,454.06
CID1810,Retargeting Strategy,Facebook,Traffic,Video,35-44,Female,Desktop,USA,2024-11-18,47,11,4,2024,27252,18372,207,16.91,42,6150.98,0.76,0.08,0.62,20.29,0.4,363.75,36274.81
CID1811,Summer Promo Blast,Instagram,Leads,Video,18-24,Mixed,Mobile,USA,2024-01-22,4,1,1,2024,30038,12544,1635,91.58,392,38924.74,5.44,0.06,3.05,23.98,0.23,425.04,42403.54
CID1812,Retargeting Strategy,Instagram,Leads,Carousel,25-34,Male,Desktop,USA,2024-05-05,18,5,2,2024,45154,36535,1321,123.22,281,36273.38,2.93,0.09,2.73,21.27,0.44,294.38,29337.9
CID1813,Website Traffic Growth,Instagram,Awareness,Carousel,35-44,Male,Mobile,USA,2024-04-22,17,4,2,2024,22151,13464,866,341.3,50,3332.11,3.91,0.39,15.41,5.77,6.83,9.76,876.3
CID1814,New Product Launch,Instagram,Leads,Image,25-34,Male,Mobile,USA,2024-06-27,26,6,2,2024,7089,6222,331,492.23,63,1458.33,4.67,1.49,69.44,19.03,7.81,2.96,196.27
CID1815,Website Traffic Growth,Facebook,Awareness,Story,18-24,Mixed,Desktop,USA,2024-03-12,11,3,1,2024,10359,7566,764,485.22,187,20021.78,7.38,0.64,46.84,24.48,2.59,41.26,4026.33
CID1816,Lead Generation Max,Instagram,Traffic,Story,25-34,Mixed,Mobile,USA,2024-06-08,23,6,2,2024,40067,23014,342,211.14,41,2777.89,0.85,0.62,5.27,11.99,5.15,13.16,1215.66
CID1817,Website Traffic Growth,Facebook,Traffic,Story,18-24,Male,Desktop,USA,2024-02-13,7,2,1,2024,23430,11227,336,131.56,42,4699.4,1.43,0.39,5.62,12.5,3.13,35.72,3472.06
CID1818,New Product Launch,Facebook,Sales,Story,25-34,Mixed,Mobile,USA,2024-08-31,35,8,3,2024,23688,9725,1730,13.89,332,42066.81,7.3,0.01,0.59,19.19,0.04,3028.57,302756.8
CID1819,Retargeting Strategy,Facebook,Leads,Carousel,35-44,Male,Mobile,USA,2024-12-21,51,12,4,2024,5332,4783,201,428.83,33,4790.13,3.77,2.13,80.43,16.42,12.99,11.17,1017.02
CID1820,Website Traffic Growth,Facebook,Leads,Carousel,25-34,Male,Desktop,USA,2024-07-07,27,7,3,2024,16008,10872,1004,221.41,237,14692.7,6.27,0.22,13.83,23.61,0.93,66.36,6535.97
CID1821,Holiday Mega Sale,Instagram,Sales,Carousel,35-44,Male,Desktop,USA,2024-12-20,51,12,4,2024,7506,4502,374,152.22,41,1718.06,4.98,0.41,20.28,10.96,3.71,11.29,1028.67
CID1822,Lead Generation Max,Instagram,Sales,Image,35-44,Male,Desktop,USA,2024-11-04,45,11,4,2024,17215,8885,660,332.77,14,393.12,3.83,0.5,19.33,2.12,23.77,1.18,18.14
CID1823,New Product Launch,Facebook,Leads,Story,25-34,Mixed,Desktop,USA,2024-05-01,18,5,2,2024,43168,23874,2091,51.86,295,27671.44,4.84,0.02,1.2,14.11,0.18,533.58,53257.96
CID1824,Lead Generation Max,Facebook,Sales,Image,18-24,Female,Mobile,USA,2024-05-28,22,5,2,2024,34981,24331,813,109.5,139,10811.53,2.32,0.13,3.13,17.1,0.79,98.74,9773.54
CID1825,Brand Awareness Boost,Facebook,Awareness,Video,18-24,Female,Mobile,USA,2024-01-20,3,1,1,2024,13307,6679,943,343.17,220,6186.33,7.09,0.36,25.79,23.33,1.56,18.03,1702.7
CID1826,Holiday Mega Sale,Facebook,Awareness,Image,18-24,Female,Desktop,USA,2024-06-03,23,6,2,2024,2404,1617,158,490.77,25,2294.39,6.57,3.11,204.15,15.82,19.63,4.68,367.51
CID1827,Summer Promo Blast,Facebook,Leads,Video,18-24,Mixed,Desktop,USA,2024-03-01,9,3,1,2024,1437,580,97,229.92,19,1666.57,6.75,2.37,160.0,19.59,12.1,7.25,624.85
CID1828,New Product Launch,Facebook,Traffic,Story,35-44,Mixed,Mobile,USA,2024-06-30,26,6,2,2024,3420,1821,66,461.18,16,2192.8,1.93,6.99,134.85,24.24,28.82,4.75,375.48
CID1829,Summer Promo Blast,Instagram,Awareness,Story,18-24,Male,Mobile,USA,2024-01-29,5,1,1,2024,10809,9076,165,34.76,16,1865.39,1.53,0.21,3.22,9.7,2.17,53.66,5266.48
CID1830,Website Traffic Growth,Instagram,Awareness,Carousel,25-34,Male,Desktop,USA,2024-08-28,35,8,3,2024,39716,16392,2120,353.57,509,53790.1,5.34,0.17,8.9,24.01,0.69,152.13,15113.42
CID1831,New Product Launch,Instagram,Sales,Carousel,18-24,Mixed,Desktop,USA,2024-09-05,36,9,3,2024,30768,16827,582,491.75,107,13327.54,1.89,0.84,15.98,18.38,4.6,27.1,2610.23
CID1832,Conversion Accelerator,Facebook,Awareness,Carousel,35-44,Mixed,Desktop,USA,2024-06-14,24,6,2,2024,42554,27488,904,265.02,192,20964.82,2.12,0.29,6.23,21.24,1.38,79.11,7810.66
CID1833,Conversion Accelerator,Facebook,Leads,Story,25-34,Male,Mobile,USA,2024-03-18,12,3,1,2024,19778,16338,354,135.5,73,2785.7,1.79,0.38,6.85,20.62,1.86,20.56,1955.87
CID1834,Lead Generation Max,Facebook,Traffic,Video,18-24,Male,Mobile,USA,2024-01-13,2,1,1,2024,16688,10584,342,356.66,62,2279.19,2.05,1.04,21.37,18.13,5.75,6.39,539.04
CID1835,Website Traffic Growth,Instagram,Sales,Story,25-34,Mixed,Desktop,USA,2024-07-04,27,7,3,2024,23475,15739,1297,145.44,304,29282.89,5.53,0.11,6.2,23.44,0.48,201.34,20034.0
CID1836,Retargeting Strategy,Facebook,Awareness,Carousel,35-44,Male,Desktop,USA,2024-08-19,34,8,3,2024,43136,22608,396,291.02,17,1250.07,0.92,0.73,6.75,4.29,17.12,4.3,329.55
CID1837,Holiday Mega Sale,Instagram,Sales,Video,35-44,Male,Mobile,USA,2024-07-11,28,7,3,2024,23866,10215,550,405.5,19,2509.21,2.3,0.74,16.99,3.45,21.34,6.19,518.79
CID1838,Summer Promo Blast,Facebook,Sales,Story,18-24,Female,Mobile,USA,2024-11-29,48,11,4,2024,2224,1439,68,362.96,14,1045.34,3.06,5.34,163.2,20.59,25.93,2.88,188.0
CID1839,Lead Generation Max,Instagram,Awareness,Image,35-44,Mixed,Mobile,USA,2024-01-31,5,1,1,2024,25779,17346,1753,281.86,242,30342.32,6.8,0.16,10.93,13.8,1.16,107.65,10665.03
CID1840,Holiday Mega Sale,Instagram,Sales,Story,35-44,Mixed,Mobile,USA,2024-03-11,11,3,1,2024,28026,19826,711,87.31,119,13369.03,2.54,0.12,3.12,16.74,0.73,153.12,15212.14
CID1841,New Product Launch,Instagram,Sales,Story,18-24,Female,Mobile,USA,2024-08-09,32,8,3,2024,18721,12137,646,373.12,154,11340.85,3.45,0.58,19.93,23.84,2.42,30.39,2939.46
CID1842,New Product Launch,Instagram,Sales,Carousel,35-44,Male,Mobile,USA,2024-01-20,3,1,1,2024,31412,17347,1285,192.12,79,9198.39,4.09,0.15,6.12,6.15,2.43,47.88,4687.84
CID1843,Website Traffic Growth,Instagram,Leads,Carousel,25-34,Mixed,Mobile,USA,2024-04-07,14,4,2,2024,31637,13248,841,413.63,108,9850.55,2.66,0.49,13.07,12.84,3.83,23.81,2281.49
CID1844,Retargeting Strategy,Instagram,Sales,Story,18-24,Female,Mobile,USA,2024-12-06,49,12,4,2024,37352,30971,731,368.32,29,1507.1,1.96,0.5,9.86,3.97,12.7,4.09,309.18
CID1845,Holiday Mega Sale,Instagram,Sales,Carousel,18-24,Female,Mobile,USA,2024-11-12,46,11,4,2024,9471,5959,475,446.49,106,9460.69,5.02,0.94,47.14,22.32,4.21,21.19,2018.9
CID1846,Website Traffic Growth,Instagram,Traffic,Video,18-24,Male,Mobile,USA,2024-10-03,40,10,4,2024,38636,32475,2899,493.94,448,38634.05,7.5,0.17,12.78,15.45,1.1,78.22,7721.61
CID1847,Website Traffic Growth,Facebook,Leads,Story,18-24,Male,Desktop,USA,2024-07-02,27,7,3,2024,31812,27378,1937,199.47,333,48287.14,6.09,0.1,6.27,17.19,0.6,242.08,24107.72
CID1848,Holiday Mega Sale,Facebook,Sales,Video,18-24,Mixed,Desktop,USA,2024-10-09,41,10,4,2024,17217,13002,509,460.16,106,11066.51,2.96,0.9,26.73,20.83,4.34,24.05,2304.93
CID1849,Brand Awareness Boost,Facebook,Awareness,Carousel,18-24,Female,Desktop,USA,2024-04-03,14,4,2,2024,37589,29017,1306,51.68,162,18889.35,3.47,0.04,1.37,12.4,0.32,365.51,36450.6
CID1850,Holiday Mega Sale,Facebook,Sales,Story,18-24,Female,Desktop,USA,2024-11-20,47,11,4,2024,6748,4460,142,181.2,7,356.66,2.1,1.28,26.85,4.93,25.89,1.97,96.83
CID1851,New Product Launch,Instagram,Traffic,Story,35-44,Female,Mobile,USA,2024-01-07,1,1,1,2024,31992,21284,798,48.81,188,16995.59,2.49,0.06,1.53,23.56,0.26,348.2,34719.89
CID1852,New Product Launch,Instagram,Traffic,Carousel,25-34,Female,Mobile,USA,2024-07-17,29,7,3,2024,42163,18388,1406,108.09,278,41665.71,3.33,0.08,2.56,19.77,0.39,385.47,38447.24
CID1853,Conversion Accelerator,Facebook,Traffic,Story,35-44,Mixed,Mobile,USA,2024-08-25,34,8,3,2024,3670,2018,262,59.22,17,466.6,7.14,0.23,16.14,6.49,3.48,7.88,687.91
CID1854,Website Traffic Growth,Facebook,Awareness,Image,35-44,Mixed,Desktop,USA,2024-07-10,28,7,3,2024,1489,622,118,109.88,9,1284.49,7.92,0.93,73.79,7.63,12.21,11.69,1068.99
CID1855,Retargeting Strategy,Instagram,Leads,Image,25-34,Male,Desktop,USA,2024-06-05,23,6,2,2024,39874,28071,1748,432.83,267,22641.08,4.38,0.25,10.85,15.27,1.62,52.31,5130.94
CID1856,Conversion Accelerator,Instagram,Leads,Image,18-24,Female,Mobile,USA,2024-09-03,36,9,3,2024,37723,22213,1354,50.68,66,1980.36,3.59,0.04,1.34,4.87,0.77,39.08,3807.58
CID1857,Lead Generation Max,Facebook,Leads,Carousel,25-34,Mixed,Desktop,USA,2024-05-26,21,5,2,2024,23441,10711,617,130.98,127,8323.04,2.63,0.21,5.59,20.58,1.03,63.54,6254.44
CID1858,Summer Promo Blast,Instagram,Sales,Image,18-24,Female,Desktop,USA,2024-03-03,9,3,1,2024,37638,15612,1708,453.53,116,14876.81,4.54,0.27,12.05,6.79,3.91,32.8,3180.23
CID1859,Website Traffic Growth,Facebook,Traffic,Carousel,18-24,Male,Desktop,USA,2024-05-05,18,5,2,2024,1825,1067,88,406.68,10,1240.91,4.82,4.62,222.84,11.36,40.67,3.05,205.13
CID1860,Summer Promo Blast,Facebook,Sales,Carousel,35-44,Female,Mobile,USA,2024-07-11,28,7,3,2024,47206,42428,1806,46.7,240,23075.13,3.83,0.03,0.99,13.29,0.19,494.11,49311.41
CID1861,Lead Generation Max,Instagram,Awareness,Video,35-44,Male,Mobile,USA,2024-02-12,7,2,1,2024,37226,28808,2509,238.11,355,32106.48,6.74,0.09,6.4,14.15,0.67,134.84,13383.89
CID1862,Summer Promo Blast,Facebook,Sales,Video,35-44,Female,Desktop,USA,2024-09-24,39,9,3,2024,22916,13709,1777,336.55,121,16526.28,7.75,0.19,14.69,6.81,2.78,49.1,4810.5
CID1863,Holiday Mega Sale,Facebook,Awareness,Video,18-24,Female,Mobile,USA,2024-03-16,11,3,1,2024,17869,8867,1287,15.47,160,8275.16,7.2,0.01,0.87,12.43,0.1,534.92,53391.66
CID1864,Brand Awareness Boost,Facebook,Leads,Carousel,35-44,Mixed,Desktop,USA,2024-02-10,6,2,1,2024,12579,9697,822,491.03,119,17078.06,6.53,0.6,39.04,14.48,4.13,34.78,3378.01
CID1865,Website Traffic Growth,Facebook,Sales,Image,18-24,Female,Desktop,USA,2024-10-11,41,10,4,2024,37497,19669,1682,455.41,319,25710.75,4.49,0.27,12.15,18.97,1.43,56.46,5545.63
CID1866,Lead Generation Max,Facebook,Leads,Story,18-24,Female,Mobile,USA,2024-11-11,46,11,4,2024,16921,14062,1252,410.9,207,11171.15,7.4,0.33,24.28,16.53,1.99,27.19,2618.7
CID1867,Holiday Mega Sale,Instagram,Sales,Story,18-24,Mixed,Desktop,USA,2024-04-23,17,4,2,2024,31066,24620,1019,118.45,160,12169.15,3.28,0.12,3.81,15.7,0.74,102.74,10173.66
CID1868,New Product Launch,Instagram,Leads,Carousel,35-44,Female,Desktop,USA,2024-09-18,38,9,3,2024,21197,9666,115,193.72,12,599.65,0.54,1.68,9.14,10.43,16.14,3.1,209.54
CID1869,Retargeting Strategy,Instagram,Sales,Image,35-44,Female,Desktop,USA,2024-07-27,30,7,3,2024,23777,14297,1247,43.33,26,793.28,5.24,0.03,1.82,2.09,1.67,18.31,1730.79
CID1870,Retargeting Strategy,Instagram,Sales,Image,18-24,Mixed,Mobile,USA,2024-04-20,16,4,2,2024,24159,10942,342,137.46,40,5792.13,1.42,0.4,5.69,11.7,3.44,42.14,4113.68
CID1871,Conversion Accelerator,Facebook,Traffic,Video,25-34,Mixed,Desktop,USA,2024-01-11,2,1,1,2024,5111,4237,325,69.0,20,628.43,6.36,0.21,13.5,6.15,3.45,9.11,810.77
CID1872,Website Traffic Growth,Instagram,Leads,Carousel,25-34,Mixed,Mobile,USA,2024-06-06,23,6,2,2024,21143,13828,1214,302.52,186,23648.91,5.74,0.25,14.31,15.32,1.63,78.17,7717.3
CID1873,Summer Promo Blast,Instagram,Sales,Image,25-34,Male,Desktop,USA,2024-01-16,3,1,1,2024,10020,4644,533,105.49,107,12187.68,5.32,0.2,10.53,20.08,0.99,115.53,11453.4
CID1874,New Product Launch,Facebook,Leads,Story,35-44,Mixed,Mobile,USA,2024-03-01,9,3,1,2024,7344,3633,483,110.18,115,15244.79,6.58,0.23,15.0,23.81,0.96,138.36,13736.26
CID1875,Summer Promo Blast,Facebook,Traffic,Carousel,18-24,Mixed,Desktop,USA,2024-02-04,5,2,1,2024,22240,19488,684,22.41,90,2104.52,3.08,0.03,1.01,13.16,0.25,93.91,9290.99
CID1876,New Product Launch,Facebook,Leads,Image,18-24,Male,Mobile,USA,2024-08-01,31,8,3,2024,45453,21713,2170,370.21,313,30781.06,4.77,0.17,8.14,14.42,1.18,83.14,8214.49
CID1877,Website Traffic Growth,Instagram,Leads,Story,25-34,Female,Desktop,USA,2024-03-27,13,3,1,2024,37978,26556,472,52.61,110,15167.43,1.24,0.11,1.39,23.31,0.48,288.3,28729.94
CID1878,Holiday Mega Sale,Facebook,Leads,Video,18-24,Female,Desktop,USA,2024-09-02,36,9,3,2024,25527,11213,1763,255.6,420,17180.36,6.91,0.14,10.01,23.82,0.61,67.22,6621.58
CID1879,Brand Awareness Boost,Instagram,Sales,Carousel,35-44,Mixed,Mobile,USA,2024-06-29,26,6,2,2024,26347,22890,1653,387.5,263,23040.0,6.27,0.23,14.71,15.91,1.47,59.46,5845.81
CID1880,Brand Awareness Boost,Facebook,Sales,Story,18-24,Female,Mobile,USA,2024-04-29,18,4,2,2024,8896,4725,173,298.1,16,564.06,1.94,1.72,33.51,9.25,18.63,1.89,89.22
CID1881,Retargeting Strategy,Facebook,Traffic,Story,25-34,Male,Mobile,USA,2024-04-27,17,4,2,2024,22383,19570,1454,401.36,343,17727.56,6.5,0.28,17.93,23.59,1.17,44.17,4316.87
CID1882,New Product Launch,Instagram,Leads,Video,35-44,Mixed,Desktop,USA,2024-01-29,5,1,1,2024,18016,12051,407,294.25,90,10465.05,2.26,0.72,16.33,22.11,3.27,35.57,3456.52
CID1883,Summer Promo Blast,Facebook,Awareness,Carousel,18-24,Mixed,Mobile,USA,2024-07-01,27,7,3,2024,5746,3891,196,204.09,18,986.94,3.41,1.04,35.52,9.18,11.34,4.84,383.58
CID1884,Holiday Mega Sale,Facebook,Sales,Story,25-34,Mixed,Mobile,USA,2024-06-18,25,6,2,2024,6777,5392,316,26.99,11,1070.92,4.66,0.09,3.98,3.48,2.45,39.68,3867.84
CID1885,Holiday Mega Sale,Facebook,Leads,Story,25-34,Mixed,Desktop,USA,2024-04-19,16,4,2,2024,44990,32018,1747,86.94,131,9463.51,3.88,0.05,1.93,7.5,0.66,108.85,10785.1
CID1886,Website Traffic Growth,Instagram,Traffic,Story,25-34,Female,Mobile,USA,2024-09-08,36,9,3,2024,15512,6285,1208,320.8,208,10642.84,7.79,0.27,20.68,17.22,1.54,33.18,3217.59
CID1887,Retargeting Strategy,Facebook,Traffic,Image,25-34,Male,Mobile,USA,2024-04-21,16,4,2,2024,36983,29893,624,359.58,109,14020.22,1.69,0.58,9.72,17.47,3.3,38.99,3799.05
CID1888,Holiday Mega Sale,Facebook,Traffic,Video,18-24,Mixed,Desktop,USA,2024-11-09,45,11,4,2024,8085,6548,406,12.75,9,408.9,5.02,0.03,1.58,2.22,1.42,32.07,3107.06
CID1889,Brand Awareness Boost,Instagram,Sales,Image,35-44,Female,Mobile,USA,2024-03-09,10,3,1,2024,45268,31778,3165,98.86,778,45825.51,6.99,0.03,2.18,24.58,0.13,463.54,46253.94
CID1890,Website Traffic Growth,Instagram,Awareness,Story,25-34,Male,Mobile,USA,2024-01-02,1,1,1,2024,41226,16909,625,390.26,141,6641.14,1.52,0.62,9.47,22.56,2.77,17.02,1601.72
CID1891,New Product Launch,Facebook,Awareness,Video,35-44,Female,Desktop,USA,2024-12-15,50,12,4,2024,44731,22418,1363,442.67,162,20667.28,3.05,0.32,9.9,11.89,2.73,46.69,4568.78
CID1892,Conversion Accelerator,Facebook,Leads,Story,25-34,Mixed,Desktop,USA,2024-03-20,12,3,1,2024,43222,17486,2124,175.39,316,34327.07,4.91,0.08,4.06,14.88,0.56,195.72,19471.85
CID1893,New Product Launch,Instagram,Sales,Carousel,35-44,Male,Mobile,USA,2024-05-29,22,5,2,2024,19562,15923,1480,25.13,287,28335.27,7.57,0.02,1.28,19.39,0.09,1127.55,112654.76
CID1894,Conversion Accelerator,Facebook,Sales,Story,18-24,Mixed,Desktop,USA,2024-05-26,21,5,2,2024,12081,8955,875,33.32,39,3730.01,7.24,0.04,2.76,4.46,0.85,111.95,11094.51
CID1895,Lead Generation Max,Instagram,Awareness,Carousel,18-24,Female,Mobile,USA,2024-08-04,31,8,3,2024,38951,18059,1311,271.14,287,13600.08,3.37,0.21,6.96,21.89,0.94,50.16,4915.89
CID1896,Brand Awareness Boost,Instagram,Awareness,Carousel,25-34,Male,Mobile,USA,2024-08-01,31,8,3,2024,49651,24685,1986,59.95,397,31425.02,4.0,0.03,1.21,19.99,0.15,524.19,52318.72
CID1897,Holiday Mega Sale,Instagram,Traffic,Story,25-34,Female,Mobile,USA,2024-03-29,13,3,1,2024,49846,20566,1653,143.51,241,29076.34,3.32,0.09,2.88,14.58,0.6,202.61,20160.85
CID1898,Holiday Mega Sale,Facebook,Awareness,Image,18-24,Male,Mobile,USA,2024-05-28,22,5,2,2024,2247,1022,157,248.86,24,2957.92,6.99,1.59,110.75,15.29,10.37,11.89,1088.59
CID1899,Summer Promo Blast,Instagram,Sales,Story,25-34,Male,Mobile,USA,2024-06-01,22,6,2,2024,38903,17770,2475,333.67,295,8417.66,6.36,0.13,8.58,11.92,1.13,25.23,2422.75
CID1900,Summer Promo Blast,Facebook,Awareness,Video,35-44,Mixed,Mobile,USA,2024-02-22,8,2,1,2024,4598,2948,196,345.85,16,2324.16,4.26,1.76,75.22,8.16,21.62,6.72,572.01
CID1901,Website Traffic Growth,Facebook,Leads,Video,25-34,Male,Desktop,USA,2024-06-05,23,6,2,2024,15048,10020,494,240.59,79,11426.64,3.28,0.49,15.99,15.99,3.05,47.49,4649.42
